"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"85"	"1810026J23Rik"	3170	0.374175765728781	5.04336972784063	1.92906170122905	0.188325085666387	0.257737047999883
"86"	"1810030O07Rik"	2572	-0.322390480576817	5.08252917798113	2.7698023145226	0.120094870831639	0.176333583201084
"87"	"1810032O08Rik"	1997	1.25872266291466	5.85715526099028	23.0833772410791	0.000349448687869657	0.00139643608628473
"88"	"1810034E14Rik"	1802	-3.91509502360058	3.65100286359204	65.7877623236887	1.99576793319747e-06	2.9264919495121e-05
"89"	"1810037I17Rik"	976	-0.136159791554154	7.55323760603165	0.228717856035895	0.640462527556535	0.706143945314961
"90"	"1810041H14Rik"	499	-1.16353101442933	4.16316361250486	7.22259541511014	0.0187084173658334	0.0367657961158767
"91"	"1810043G02Rik"	1696	-0.848665337658778	3.07810750495379	10.0185426360229	0.00749597734794081	0.016947570431618
"92"	"1810043H04Rik"	494	0.413653683904634	6.94905902168664	1.96442881070042	0.184590470393912	0.253435860901499
"93"	"1810044D09Rik"	486	-0.446327252113713	1.96559076834032	1.24423419896329	0.28496320222107	0.364239745358558
"94"	"1810055G02Rik"	1882	3.38038342382071	4.23082288872188	115.430624307438	8.20160778806935e-08	3.59177012329465e-06
"95"	"1810058I24Rik"	1302	0.0468429805245966	7.63129401748877	0.0343552368623467	0.855829708345631	0.885822531961369
"96"	"1810062G17Rik"	911	-3.10816949481456	0.693432876039307	33.4675201524218	6.47081919261981e-05	0.000369240238424318
"97"	"1810062O18Rik"	751	-2.69029896109633	0.325276782890019	24.7610578693065	0.000257734153167882	0.00109326934637205
"98"	"2010001A14Rik"	764	-2.19227901191906	2.09815944132004	32.3120325506494	7.6480151037031e-05	0.00042170761392629
"99"	"2010012O05Rik"	2176	-0.0226447776609964	5.24884076811748	0.00536953055994713	0.942707297854144	0.954313563217265
"100"	"2010016I18Rik"	1558	-1.68537880359861	1.29792532131573	16.0949216112355	0.00149458935322895	0.00447332247305974
"101"	"2010107E04Rik"	365	0.709880033149859	8.82307161633908	4.45926495114709	0.0547551464851062	0.0904462672083005
"102"	"2010111I01Rik"	9141	0.645315730523077	6.12554139938311	7.08546797686395	0.0196425231710026	0.0382504458415241
"103"	"2010204K13Rik"	946	2.44425168069867	5.10613143069586	62.0956715628472	2.73372208164761e-06	3.60220455835566e-05
"104"	"2010315B03Rik"	2759	-1.78069313223026	1.87189434079161	18.4411026458733	0.00088327844360742	0.00293041233840408
"105"	"2010320M18Rik"	745	-0.383844256968177	2.99831918331491	1.21349963166569	0.290727986959034	0.370456514996895
"106"	"2200002D01Rik"	507	-0.616356188615077	1.71334321872443	2.60145023425007	0.130899627349039	0.18989221875701
"107"	"2210013O21Rik"	856	-1.84756936047835	4.97834403910459	57.9224665350218	3.97816411301279e-06	4.68894160017724e-05
"108"	"2210015D19Rik"	1840	0.720468536733396	4.62155696494398	8.8683036877941	0.0107381537532761	0.0229404997456187
"109"	"2210016F16Rik"	2822	1.18754917440144	8.04424263687633	26.8488679371108	0.000179881724557782	0.000824631741750619
"110"	"2210016L21Rik"	1320	-0.279966270746293	5.59006344357239	1.48173089496322	0.245258706714738	0.321198902601182
"111"	"2210018M11Rik"	4014	-1.54260293433641	3.37932614830941	15.9859721820143	0.00153322951747361	0.00457034019158752
"112"	"2210404O09Rik"	2221	-1.54643945349716	1.85127561575589	18.5823284736551	0.000856913172273153	0.00286884481583826
"113"	"2210408I21Rik"	5632	0.48622568669527	0.803795187284783	1.03728886571033	0.327135771450334	0.409836842877442
"114"	"2300009A05Rik"	598	-0.337762096613014	5.9670181337812	1.2798555671036	0.278476740158338	0.357147982948266
"115"	"2310001H17Rik"	769	-0.549932874696751	5.20179879450475	3.20694465635312	0.0967580045656673	0.146851560975477
"116"	"2310009A05Rik"	492	-0.714126702653117	5.4310800895216	4.82432350056168	0.0469133692265516	0.0793386671407164
"117"	"2310009B15Rik"	571	-0.404342676451991	4.20881477263637	1.59791334135711	0.22851700126861	0.303370929868092
"118"	"2310010J17Rik"	538	0.210543851654946	4.41509810493297	0.253009317649647	0.623424373655082	0.691288781144345
"119"	"2310011J03Rik"	1659	0.286406028568022	7.01608084887867	1.77404567959471	0.20588923407351	0.277726604877578
"120"	"2310015A10Rik"	4845	-1.24761877580868	2.20777362075183	13.6995034731147	0.0026873048171781	0.00729918575870944
"121"	"2310022A10Rik"	2719	0.719284105882872	4.82520227989037	4.55953897239011	0.0524551218475863	0.0872808389751484
"122"	"2310022B05Rik"	3307	0.80996283720329	2.8888870598508	7.02257745308881	0.020089164956371	0.0389798824658451
"123"	"2310033P09Rik"	1241	-0.253123263638718	6.28430604101899	0.756542293615979	0.400275062978284	0.48281036231555
"124"	"2310035C23Rik"	5406	-0.908539323500543	4.25145617603066	11.4329322810681	0.00495164417331385	0.0120087302532609
"125"	"2310036O22Rik"	892	0.0409737967664104	8.22287062179129	0.0228052683400644	0.882295597535395	0.907367835848388
"126"	"2310039H08Rik"	773	-0.156278037632842	5.99559572182927	0.284447271341133	0.602850265381095	0.67480886817544
"127"	"2310045N01Rik"	2783	-0.876122012733936	5.65150614496532	13.6350270076113	0.00273222862309663	0.00739385091842736
"128"	"2310047M10Rik"	1802	-0.48136335591192	2.64323290106178	2.23317067224435	0.159080604828698	0.22413028874974
"129"	"2310057M21Rik"	2214	0.873189908049485	4.91141708670773	16.1714126812223	0.00146813487255894	0.00440440461767681
"130"	"2310061I04Rik"	1240	0.843579266774001	5.93650292461281	16.9974575259185	0.001214454824814	0.00377104733819887
"131"	"2310067B10Rik"	4996	-1.09128626069053	2.90336005213074	7.24468335173993	0.0185628741418504	0.0365356607487435
"132"	"2410002F23Rik"	1982	1.18902108770565	7.45771905293397	13.8970265203903	0.00255492417802383	0.00700952519257762
"133"	"2410004B18Rik"	975	-0.265433194140882	5.94361318974244	1.41143775740304	0.256187118445771	0.332923404145357
"134"	"2410006H16Rik"	461	0.544157351399945	7.65307589040618	3.58308458353149	0.0809734047093736	0.126423310588325
"135"	"2410015M20Rik"	755	0.264181862681949	8.07152591670337	0.775467369932323	0.394607951785125	0.4776069083811
"136"	"2410016O06Rik"	2346	1.8397079134168	6.63460419291184	39.2191838004203	2.98765265149445e-05	0.0002058116216626
"137"	"2410089E03Rik"	10469	-2.02185004873521	2.28584450736003	18.0931925762883	0.000952337798556145	0.00311453903777363
"138"	"2410127L17Rik"	2094	1.76938279282658	6.24406953986953	74.662899367696	9.92143626886651e-07	1.83029200743753e-05
"139"	"2410131K14Rik"	2670	0.580863439053502	5.28025838517567	6.78078043908483	0.0219211321152445	0.0419563120820267
"140"	"2500002B13Rik"	902	1.60274566492871	1.59057608586915	12.6267199885052	0.00356195007688085	0.00914100446696165
"141"	"2500004C02Rik"	1898	-0.712839682766774	1.12697197578397	1.79092098199981	0.203877305942555	0.275345134122699
"142"	"2510002D24Rik"	1232	-0.936905983104796	6.6402678677924	21.956819462738	0.000432360637327884	0.00164220348501699
"143"	"2510039O18Rik"	2731	-0.293968678337491	6.5384913084846	0.6788410738981	0.424926541589354	0.50795475627534
"144"	"2610001J05Rik"	1803	-0.00269278252680447	6.75278920394119	0.0001653618615708	0.989936375152859	0.992009359871093
"145"	"2610002M06Rik"	5841	0.215854611303038	5.00617047169434	1.00772121431989	0.333870296509935	0.417053829305921
"146"	"2610005L07Rik"	4009	0.216911772856611	3.65438298339219	0.699379735638355	0.418182756966755	0.50111721768734
"147"	"2610008E11Rik"	4229	-3.18436475524891	1.6274862869069	21.1658210572912	0.00050427545070053	0.00185569032663804
"148"	"2610015P09Rik"	3643	-1.17509227063064	3.44782070735476	16.3236382227751	0.00141708551177697	0.00428250658337069
"149"	"2610020H08Rik"	2348	-2.35210285977711	2.99216579515658	43.5922071938622	1.75666668559776e-05	0.000139098768833388
"150"	"2610035D17Rik"	1848	-2.69979295704539	4.95613945221566	91.5590005613317	3.13562843632123e-07	8.829586046167e-06
"151"	"2610044O15Rik8"	1776	-0.840538478560736	3.39846054018673	8.83141377497855	0.010866605683447	0.0231763795838282
"152"	"2610206C17Rik"	1717	-2.23757601529708	0.0850791987383038	17.7185109788352	0.00103381147179519	0.00330637513836739
"153"	"2610301B20Rik"	2118	-0.725754282205374	3.38221175140527	5.15130312963271	0.0410005142733185	0.0708836477209702
"154"	"2610306M01Rik"	1034	-1.01949479441155	2.87417685736798	9.74791258936534	0.00814194215102004	0.0181367319957053
"155"	"2610318N02Rik"	1266	1.81544683533341	4.45162254844715	56.3414653267773	4.61286629536603e-06	5.20428537692338e-05
"156"	"2610507B11Rik"	7443	-0.270270243633668	5.29295303887242	0.912146862635267	0.357064756211818	0.4401429076931
"157"	"2610507I01Rik"	2905	-1.40315037462804	2.82883658342047	18.2372948290824	0.000923001367479623	0.0030368114799199
"158"	"2610524H06Rik"	945	-0.859454787539502	4.9661045618342	13.852775921918	0.00258391068884181	0.00707443635053705
"159"	"2700029M09Rik"	1183	0.553162480679055	6.49097820991612	7.32134659578241	0.0180679160188251	0.0356844813300316
"160"	"2700038G22Rik"	1370	1.64014768714732	2.99994459049814	21.9801031004169	0.00043043094986239	0.001636688606247
"161"	"2700049A03Rik"	5763	-0.810777805504397	2.28424861844074	5.0281308655125	0.043117784105995	0.0740087817370434
"162"	"2700060E02Rik"	1510	0.946930398897381	7.71914020649491	22.6506875158683	0.000378906284819654	0.00148756237592388
"163"	"2700062C07Rik"	1032	0.348085745108462	5.48315806620564	2.27781968416694	0.155284280010249	0.219473573974881
"164"	"2700081O15Rik"	4989	-0.212485589646677	1.56620522946478	0.230135668329276	0.639437785594557	0.705316758997731
"165"	"2700094K13Rik"	679	-0.138731283656252	7.16845194349255	0.380738310293946	0.547922646756378	0.624963817929426
"166"	"2700097O09Rik"	1187	1.72657270352594	5.26769610830854	55.4767894902458	5.00917028519076e-06	5.46541955320495e-05
"167"	"2700099C18Rik"	1275	-0.504044349460654	1.21478265416758	1.25612703422154	0.282774733442448	0.361712347270875
"168"	"2810001G20Rik"	901	-2.58296052486776	4.15739189688284	96.6070405032152	2.30502468808919e-07	7.28955192128636e-06
"169"	"2810002D19Rik"	1482	-0.986684804870119	2.98283184304643	12.2709966356892	0.00392215042022514	0.00992414131439537
"170"	"2810004N23Rik"	1382	1.16403588706636	7.05591260892686	32.0741180220014	7.92013580968825e-05	0.000433200299594056
"171"	"2810006K23Rik"	2880	-0.085276034309307	3.92406418078329	0.133042396079052	0.72119565817299	0.775117533692564
"172"	"2810013P06Rik"	2028	-1.55669530751999	4.79763982686008	40.4924944471439	2.54792084396839e-05	0.000180978095606822
"173"	"2810021J22Rik"	4892	-1.65967695782827	1.80733036859151	22.3421672657389	0.000401669931676158	0.00155085032222673
"174"	"2810403A07Rik"	2999	-0.274656139193242	4.65811397901213	1.3578274576656	0.264965743831407	0.342297374949623
"175"	"2810403D21Rik"	1005	-0.580369865434739	1.35724142833587	2.64077913726477	0.12827136239004	0.18660623675086
"176"	"2810408A11Rik"	1674	-2.90568083193099	0.296295490304115	27.4907544561828	0.000161690103822294	0.00075779794212747
"177"	"2810408I11Rik"	713	1.02026016628097	3.16534841002764	11.9321954610973	0.00430512987641967	0.0107034651354236
"178"	"2810417H13Rik"	2387	1.16743597320276	6.1986586502539	26.0295844013715	0.0002066484197393	0.000917465424656816
"179"	"2810428I15Rik"	657	-0.107906764623786	6.50070827071686	0.167218245940194	0.689289555040545	0.748013838585336
"180"	"2810454H06Rik"	2825	-2.40946351974331	3.15131089290549	21.6204972974717	0.00046138181689708	0.00172942462219847
"181"	"2810468N07Rik"	1349	1.37489364862168	2.60060911588004	12.6653758679868	0.00352517369143654	0.0090579338001462
"182"	"2810474O19Rik"	6149	-1.59449189801877	5.47362888078443	53.3096043956916	6.18792401443262e-06	6.29626615613323e-05
"183"	"2900005J15Rik"	2033	-0.326834024142394	2.07592317536153	0.564584516058639	0.465878587705071	0.547735086299784
"184"	"2900008C10Rik"	1360	-2.10455100594488	3.31062515672773	24.9990118166059	0.000247127173259307	0.00105700086839749
"185"	"2900060B14Rik"	597	-0.164456422887258	3.57302012008841	0.100732074649845	0.756020769042758	0.803552145810276
"186"	"2900076A07Rik"	854	-1.13284701914271	2.29095099770052	11.2184222835605	0.00526365462854037	0.012634982859453
"187"	"2900097C17Rik"	4917	1.22368204408376	4.58558026045413	32.7958658680819	7.12726832383714e-05	0.000398119912132599
"188"	"3000002C10Rik"	1278	0.106731202889671	2.07763806691158	0.0746822556900662	0.788954739705668	0.831168185188074
"189"	"3010026O09Rik"	1140	-0.931545789230373	3.25296727823435	11.2182186278191	0.00526396152988693	0.012634982859453
"190"	"3110001I22Rik"	1611	0.689449776525888	3.54108611901619	7.14831173049034	0.0192078037203562	0.0375533206463422
"191"	"3110002H16Rik"	2129	-0.586861536631529	5.48976568790563	1.68742859343623	0.216632136635383	0.289914726606571
"192"	"3110009E18Rik"	1089	-0.122545581111513	4.56263043564814	0.131274163283708	0.722968842290538	0.77677961123376
"193"	"3110040N11Rik"	857	-0.553705242174191	5.57498988695749	5.57676455064871	0.0345764365360711	0.0612823960541022
"194"	"3110043O21Rik"	3198	0.853036733654914	2.66468771952493	6.74610104591055	0.0221996636363021	0.0423946753723361
"195"	"3110052M02Rik"	4367	-2.25459219844506	2.76515453972216	62.0658178205048	2.74086010969342e-06	3.60698594205237e-05
"196"	"3110056K07Rik"	1588	-0.483021524107969	3.75653703346643	3.31608725830861	0.0918206520820292	0.140540977229947
"197"	"3110057O12Rik"	2492	-2.56030338231965	0.787287777634094	14.7093817743988	0.0020843571912631	0.00592778727498676
"198"	"3110062M04Rik"	3725	-0.922621281684914	2.88259250518422	5.76572142937156	0.0321095545635637	0.0576793481703629
"199"	"3110082I17Rik"	1461	4.05933587664834	7.14094519260696	337.421846266593	1.20901713923713e-10	5.64830825321785e-08
"200"	"3200001D21Rik"	2283	1.2645321581491	0.88480617316323	5.96144257974681	0.0297703284055073	0.0541652390426278
"201"	"3300005D01Rik"	1281	0.221414186845257	0.960442958728577	0.275831683225863	0.60833677433267	0.679248817663355
"202"	"3830403N18Rik"	1020	-2.47315145592291	2.09339755318359	46.9253837712679	1.20461767716198e-05	0.000104746704618197
"203"	"3830406C13Rik"	2559	-0.261122608604472	4.34253046034765	1.18341730392973	0.296527766450289	0.376632771079594
"204"	"4632404H12Rik"	2951	1.79550838112914	1.61132492963292	16.3870101401465	0.00139644212063514	0.00423326932933454
"205"	"4632415L05Rik"	4114	-0.417610626765285	2.82499024221497	1.93527982198869	0.187661515311423	0.256863104856946
"206"	"4632427E13Rik"	669	0.164098086261413	1.84287479864766	0.0942593910013011	0.763720090612956	0.810230707196528
"207"	"4632428N05Rik"	4846	0.261048360378625	8.47473303745325	1.41269787572644	0.255985521194771	0.332745565554554
"208"	"4831440E17Rik"	4677	-1.6867852348057	0.83385784074783	12.9606763766573	0.00325833038798416	0.00849546416227832
"209"	"4833417C18Rik"	1319	0.46741893753599	2.59555591652925	1.30686103592888	0.27369320742044	0.352023374529757
"210"	"4833420G17Rik"	2700	-1.55349998556762	4.99897994758252	55.3290551984743	5.08074719284931e-06	5.52591742307992e-05
"211"	"4833439L19Rik"	2674	0.327697553940566	5.77547025855346	0.923583017322762	0.354167644953758	0.437532083696918
"212"	"4921524J17Rik"	1595	-0.824501434183171	4.87194724784367	13.448265747846	0.00286735599943873	0.00767865684268662
"213"	"4921525O09Rik"	3272	-0.552470430831056	2.12482893179655	1.63592836573596	0.223367860637385	0.297594097604536
"214"	"4921531C22Rik"	1905	-0.954272773220877	1.81491769586266	5.91091103851134	0.0303544552286882	0.0551109505105913
"215"	"4930402H24Rik"	4951	-2.10247018138981	1.07326407467472	16.0256442818607	0.00151902679888946	0.00453326290330601
"216"	"4930404N11Rik"	695	0.783544883601202	0.865485680658829	2.55563462494261	0.134046100390883	0.193827492939996
"217"	"4930413G21Rik"	1402	-0.646529329040041	3.29002090208407	2.9508785960667	0.109673138286624	0.163197357860301
"218"	"4930417O13Rik"	1093	1.91597301045468	3.06723045912702	51.6286471419505	7.32596417994284e-06	7.13032763650118e-05
"219"	"4930427A07Rik"	3355	0.637323804123089	3.58578016093688	3.26940292403282	0.0938941340254685	0.143287885599668
"220"	"4930430F08Rik"	2419	-1.05322912705364	1.00548848862611	4.59024861938797	0.0517738833554002	0.086385060572533
"221"	"4930432K21Rik"	2494	0.394314806568363	3.02956446196585	1.41776617141926	0.255176830720686	0.331904260459025
"222"	"4930453N24Rik"	1331	-0.543788831667354	5.87767628821327	4.43683848632558	0.0552858913642106	0.0912084095411487
"223"	"4930478L05Rik"	1880	-0.731069487166953	0.982044824645416	0.656721801837143	0.432385444134142	0.515193321911745
"224"	"4930481A15Rik"	2165	-2.8740071865836	4.10664024372658	75.9361140027556	9.02830063521112e-07	1.72271913544812e-05
"225"	"4930486L24Rik"	1373	-1.80378518335753	2.21570154040366	15.4552335184245	0.00173885032067562	0.00508591451220945
"226"	"4930503L19Rik"	2291	-0.417110340370548	2.24110272840122	1.83182034226216	0.199105620326036	0.270045865097783
"227"	"4930507D05Rik"	2194	1.30372171004093	1.1683684030999	10.7204500467208	0.00608041933947532	0.0142453954800837
"228"	"4930509E16Rik"	1191	0.346353320499489	0.825908076828002	0.653500600077975	0.433489211969347	0.516149457903261
"229"	"4930509K18Rik"	1810	-0.193316660791884	0.125019951603996	0.120754032126949	0.733810544210069	0.785881501864238
"230"	"4930515G01Rik"	1251	-1.79030457766345	0.86260628469612	14.1583398789373	0.00239124701789523	0.00665508715134774
