"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"167"	"2700099C18Rik"	1275	-0.357166240159941	1.21478265416758	0.628581030643828	0.442184459024211	0.505873983732284
"168"	"2810001G20Rik"	901	-2.53385714926698	4.15739189688284	92.9770599287288	2.87166051996896e-07	3.33879262717658e-06
"169"	"2810002D19Rik"	1482	-0.641729814579664	2.98283184304643	5.24348324280911	0.0394963334168408	0.0601130334456227
"170"	"2810004N23Rik"	1382	1.70324651854576	7.05591260892686	66.8062358081738	1.8346800372093e-06	1.3334944098517e-05
"171"	"2810006K23Rik"	2880	0.166809755586338	3.92406418078329	0.508776498568765	0.488346334027933	0.550293128071385
"172"	"2810013P06Rik"	2028	-2.5969995735623	4.79763982686008	103.860083592249	1.51759209811161e-07	2.11066462576334e-06
"173"	"2810021J22Rik"	4892	-1.57563422234995	1.80733036859151	20.1115788539476	0.000622759761031884	0.00158826918706841
"174"	"2810403A07Rik"	2999	-0.59741149218353	4.65811397901213	6.36589306262079	0.0255430338664973	0.0409437464254303
"175"	"2810403D21Rik"	1005	-0.829944125158554	1.35724142833587	5.2816984050756	0.0388919707175729	0.0593690294126265
"176"	"2810408A11Rik"	1674	-3.68956814316789	0.296295490304115	38.4065348862673	3.31414429479692e-05	0.0001336843605256
"177"	"2810408I11Rik"	713	1.332938442666	3.16534841002764	20.1247675847008	0.000621090555254126	0.00158440524370859
"178"	"2810417H13Rik"	2387	2.46750009806055	6.1986586502539	107.689759467934	1.22983977943961e-07	1.86160430825925e-06
"179"	"2810428I15Rik"	657	0.229660283283382	6.50070827071686	0.756835925072962	0.400186178211447	0.463762942795947
"180"	"2810454H06Rik"	2825	-3.19645089178496	3.15131089290549	34.9043247863706	5.28758146184205e-05	0.000196199900654027
"181"	"2810468N07Rik"	1349	1.75256476606647	2.60060911588004	20.2323849583144	0.000607662031390939	0.00155323311580106
"182"	"2810474O19Rik"	6149	-2.43798830183182	5.47362888078443	117.076877387964	7.54851575197271e-08	1.31720959081113e-06
"183"	"2900005J15Rik"	2033	-0.0942503440356514	2.07592317536153	0.0469319909196842	0.831871795815008	0.859639887129163
"184"	"2900008C10Rik"	1360	-1.66934520059365	3.31062515672773	16.1478233301634	0.00147623495281479	0.00334032307842364
"185"	"2900060B14Rik"	597	-1.08234691910952	3.57302012008841	4.20821712563129	0.0610626606395553	0.0887070001488834
"186"	"2900076A07Rik"	854	-0.729313093811703	2.29095099770052	4.71371426369556	0.0491392007006853	0.0730372675056606
"187"	"2900097C17Rik"	4917	1.20208162424773	4.58558026045413	31.6336366193168	8.4540517859125e-05	0.000290507336193944
"188"	"3000002C10Rik"	1278	0.84415370329907	2.07763806691158	4.65703022777841	0.0503284848528507	0.0746430255869552
"189"	"3010026O09Rik"	1140	-1.04520565572234	3.25296727823435	13.9801313574509	0.0025014996155265	0.00528042987233135
"190"	"3110001I22Rik"	1611	0.536159672650533	3.54108611901619	4.32015183929419	0.0581485839470159	0.0848353130470451
"191"	"3110002H16Rik"	2129	-0.774940371210949	5.48976568790563	2.92221142286716	0.111246831254476	0.150308259712567
"192"	"3110009E18Rik"	1089	0.365299650710244	4.56263043564814	1.16479320830755	0.300199233350589	0.361082237609988
"193"	"3110040N11Rik"	857	-0.124763964547224	5.57498988695749	0.28485857964979	0.602591051117929	0.659226271781806
"194"	"3110043O21Rik"	3198	2.3120374455565	2.66468771952493	46.9978144705133	1.19507013630701e-05	5.83789489589516e-05
"195"	"3110052M02Rik"	4367	-2.34196555057298	2.76515453972216	65.9554174697913	1.96816072100983e-06	1.4116368381395e-05
"196"	"3110056K07Rik"	1588	-0.83339128085098	3.75653703346643	9.71454529931359	0.00822599448621107	0.0149848003793939
"197"	"3110057O12Rik"	2492	-2.50367813646307	0.787287777634094	13.8633391962214	0.00257695665221844	0.00541303095677521
"198"	"3110062M04Rik"	3725	-1.11862429483567	2.88259250518422	8.33518867374585	0.0127814899511201	0.0220638484577783
"199"	"3110082I17Rik"	1461	4.71784431803191	7.14094519260696	429.047021507383	2.68404139962375e-11	1.10346310021332e-08
"200"	"3200001D21Rik"	2283	1.24565796553265	0.88480617316323	5.7389888473491	0.0324456200325759	0.0506187132202208
"201"	"3300005D01Rik"	1281	-1.280738578462	0.960442958728577	8.41763680793003	0.0124375800174635	0.0215425425378311
"202"	"3830403N18Rik"	1020	-2.08561548951915	2.09339755318359	34.3292412133536	5.72835003224473e-05	0.000209746995480625
"203"	"3830406C13Rik"	2559	-0.330861108368035	4.34253046034765	1.89310717685351	0.19222158661143	0.243637127536351
"204"	"4632404H12Rik"	2951	1.1133699678483	1.61132492963292	6.35934747244133	0.0256055813575204	0.0410092763504956
"205"	"4632415L05Rik"	4114	-0.529011026185833	2.82499024221497	3.08055589959953	0.102885869107538	0.140339875605478
"206"	"4632427E13Rik"	669	-0.339678852737132	1.84287479864766	0.39638506003579	0.539930184617983	0.599476585120091
"207"	"4632428N05Rik"	4846	-0.930839608163023	8.47473303745325	17.6673297755742	0.00104555607788187	0.00247826250543333
"208"	"4831440E17Rik"	4677	-1.28794648112368	0.83385784074783	7.70792747033909	0.0157956628200267	0.0266493470886794
"209"	"4833417C18Rik"	1319	-0.265420065569884	2.59555591652925	0.415237387351841	0.530591526944444	0.590645577489978
"210"	"4833420G17Rik"	2700	-1.82429239925584	4.99897994758252	74.8132904809657	9.81079204208813e-07	8.24491583062812e-06
"211"	"4833439L19Rik"	2674	0.447681467505225	5.77547025855346	1.72016035815046	0.212488634617752	0.265979562367708
"212"	"4921524J17Rik"	1595	-1.43505564223895	4.87194724784367	39.4719428698878	2.89379479416114e-05	0.000119543500379374
"213"	"4921525O09Rik"	3272	-1.98254909140285	2.12482893179655	19.0671200500162	0.000773094988603134	0.00190868851618136
"214"	"4921531C22Rik"	1905	-1.5926041345618	1.81491769586266	15.632441458241	0.00166683011989291	0.00370574950730247
"215"	"4930402H24Rik"	4951	-3.43562907436163	1.07326407467472	35.830551431846	4.65745462809297e-05	0.000176509287122196
"216"	"4930404N11Rik"	695	0.162562178057634	0.865485680658829	0.108243534516026	0.747421909970254	0.789753231646268
"217"	"4930413G21Rik"	1402	-1.15200770899763	3.29002090208407	9.10588773699121	0.00995206884051909	0.0176845372653622
"218"	"4930417O13Rik"	1093	1.62008115845155	3.06723045912702	37.3055420342896	3.82452321243037e-05	0.000150089536377852
"219"	"4930427A07Rik"	3355	0.811313819210107	3.58578016093688	5.27573860626943	0.038985498787416	0.0594764667562805
"220"	"4930430F08Rik"	2419	0.186972038169392	1.00548848862611	0.152244049606419	0.702753220508046	0.75058688562628
"221"	"4930432K21Rik"	2494	0.490245257643407	3.02956446196585	2.18546023138232	0.163267317688889	0.21083823234155
"222"	"4930453N24Rik"	1331	-0.420071570107471	5.87767628821327	2.65223624368847	0.127518023236139	0.169638913127238
"223"	"4930478L05Rik"	1880	-2.4579104429285	0.982044824645416	6.28967791323263	0.026282612554333	0.0419786622895781
"224"	"4930481A15Rik"	2165	-4.89583274993313	4.10664024372658	175.938847570416	6.65535344647915e-09	2.59105010314063e-07
"225"	"4930486L24Rik"	1373	-6.5928920629503	2.21570154040366	108.498869133114	1.17742267049317e-07	1.79777318512774e-06
"226"	"4930503L19Rik"	2291	-0.29679387852358	2.24110272840122	0.926301445201957	0.353484070761071	0.415782705342445
"227"	"4930507D05Rik"	2194	0.515903199336203	1.1683684030999	1.66767387774115	0.219184011074073	0.27362726415879
"228"	"4930509E16Rik"	1191	0.994092501435144	0.825908076828002	5.37895306154229	0.0374026348395936	0.0573168750382203
